"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-9.10","","","","2"
"2009","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-2.18","","","","2"
"2010","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-4.34","","","","2"
"2011","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-4.27","","","","2"
"2012","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-9.12","","","","2"
"2013","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-20.16","","","","2"
"2014","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-7.37","","","","2"
"2015","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-1.31","","","","2"
"2016","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","12.47","","","","2"
"2017","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","24.47","","","","2"
"2018","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-6.96","","","","2"
"2019","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-2.12","","","","2"
"2020","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-17.48","","","","2"
"2021","Ontario [35]","2016A000235","Percent change in youth violent crime severity index","Percent","239","units","0","v53079926","16.10","-16.87","","","","2"
