"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","4.52","","","","2"
"2018","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","19.69","","","","2"
"2019","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-5.24","","","","2"
"2020","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-17.90","","","","2"
"2021","Alberta [48]","2016A000248","Percent change in youth violent crime severity index","Percent","239","units","0","v53079928","33.10","-4.27","","","","2"
"2000","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","154.35","","","","2"
"2001","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","157.03","","","","2"
"2002","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","158.69","","","","2"
"2003","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","159.57","","","","2"
"2004","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","142.75","","","","2"
"2005","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","117.67","","","","2"
"2006","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","115.55","","","","2"
"2007","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","123.24","","","","2"
"2008","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","120.63","","","","2"
"2009","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","109.07","","","","2"
"2010","Alberta [48]","2016A000248","Youth non-violent crime severity index","Index","160","units","0","v53079696","33.11","104.99","","","","2"
